fips,County,State,Total_Confirmed,Total_Deaths
37099.0,Jackson,North Carolina,1133296.0,15158.0
37177.0,Tyrrell,North Carolina,108861.0,1987.0
37115.0,Madison,North Carolina,463367.0,11435.0
37029.0,Camden,North Carolina,197311.0,2015.0
37075.0,Graham,North Carolina,208151.0,4423.0
37095.0,Hyde,North Carolina,198352.0,2776.0
37173.0,Swain,North Carolina,373063.0,5155.0
37199.0,Yancey,North Carolina,498304.0,6950.0
37011.0,Avery,North Carolina,637960.0,5949.0
34003.0,Bergen,New Jersey,31676467.0,1239644.0
34007.0,Camden,New Jersey,16622262.0,469504.0
34031.0,Passaic,New Jersey,23340748.0,787841.0
34017.0,Hudson,New Jersey,27631120.0,946410.0
34025.0,Monmouth,New Jersey,21944982.0,612025.0
34039.0,Union,New Jersey,22826194.0,833870.0
34005.0,Burlington,New Jersey,13049311.0,331792.0
34023.0,Middlesex,New Jersey,28286036.0,934098.0
34013.0,Essex,New Jersey,29386213.0,1285384.0
34027.0,Morris,New Jersey,14539805.0,517319.0
34029.0,Ocean,New Jersey,22296951.0,790036.0
34021.0,Mercer,New Jersey,10858772.0,394038.0
34019.0,Hunterdon,New Jersey,2747240.0,73066.0
34035.0,Somerset,New Jersey,8966973.0,354552.0
34015.0,Gloucester,New Jersey,8797798.0,213943.0
34041.0,Warren,New Jersey,2806387.0,101593.0
34001.0,Atlantic,New Jersey,8925592.0,227314.0
34009.0,Cape May,New Jersey,2560561.0,74084.0
34037.0,Sussex,New Jersey,3724585.0,124763.0
34011.0,Cumberland,New Jersey,5192446.0,143085.0
34033.0,Salem,New Jersey,1772445.0,65727.0
8035.0,Douglas,Colorado,8408736.0,85253.0
8059.0,Jefferson,Colorado,14015992.0,274569.0
8031.0,Denver,Colorado,22579582.0,324410.0
8037.0,Eagle,Colorado,1934911.0,8572.0
8041.0,El Paso,Colorado,20120421.0,266479.0
8005.0,Arapahoe,Colorado,18710564.0,299708.0
8069.0,Larimer,Colorado,7659736.0,74709.0
8051.0,Gunnison,Colorado,428570.0,3366.0
8097.0,Pitkin,Colorado,712167.0,1658.0
8001.0,Adams,Colorado,18381707.0,244374.0
8019.0,Clear Creek,Colorado,138443.0,1039.0
8101.0,Pueblo,Colorado,5432239.0,120411.0
8107.0,Routt,Colorado,641542.0,7530.0
8117.0,Summit,Colorado,1107503.0,2900.0
8123.0,Weld,Colorado,9789719.0,130998.0
8013.0,Boulder,Colorado,7103836.0,89287.0
8077.0,Mesa,Colorado,4571935.0,65568.0
8045.0,Garfield,Colorado,1810628.0,13301.0
8125.0,Yuma,Colorado,268915.0,4764.0
8025.0,Crowley,Colorado,644392.0,4732.0
8049.0,Grand,Colorado,406729.0,1952.0
8087.0,Morgan,Colorado,934932.0,36792.0
8014.0,Broomfield,Colorado,1437704.0,28956.0
8093.0,Park,Colorado,221532.0,1712.0
8113.0,San Miguel,Colorado,257475.0,162.0
8015.0,Chaffee,Colorado,522835.0,11514.0
8039.0,Elbert,Colorado,502591.0,4341.0
8053.0,Hinsdale,Colorado,7614.0,0.0
8085.0,Montrose,Colorado,1081492.0,19591.0
8067.0,La Plata,Colorado,1122962.0,11482.0
8075.0,Logan,Colorado,1327587.0,20831.0
8119.0,Teller,Colorado,507948.0,5149.0
8029.0,Delta,Colorado,806390.0,17764.0
8043.0,Fremont,Colorado,1832302.0,15414.0
8055.0,Huerfano,Colorado,117582.0,5222.0
8089.0,Otero,Colorado,595396.0,18881.0
8063.0,Kit Carson,Colorado,194961.0,4000.0
8105.0,Rio Grande,Colorado,249730.0,4568.0
8121.0,Washington,Colorado,142177.0,3751.0
8003.0,Alamosa,Colorado,488464.0,10963.0
8023.0,Costilla,Colorado,70684.0,1072.0
8073.0,Lincoln,Colorado,297218.0,1099.0
8009.0,Baca,Colorado,90725.0,1037.0
8081.0,Moffat,Colorado,266897.0,7180.0
8079.0,Mineral,Colorado,27092.0,293.0
8083.0,Montezuma,Colorado,587501.0,7947.0
8007.0,Archuleta,Colorado,268283.0,424.0
8095.0,Phillips,Colorado,115372.0,3518.0
8065.0,Lake,Colorado,231916.0,74.0
8109.0,Saguache,Colorado,135839.0,1889.0
8027.0,Custer,Colorado,61740.0,557.0
8071.0,Las Animas,Colorado,326177.0,3523.0
8103.0,Rio Blanco,Colorado,164869.0,1248.0
8091.0,Ouray,Colorado,85516.0,1291.0
8047.0,Gilpin,Colorado,71671.0,800.0
8099.0,Prowers,Colorado,380554.0,6763.0
8111.0,San Juan,Colorado,15651.0,22.0
8017.0,Cheyenne,Colorado,39685.0,1666.0
8021.0,Conejos,Colorado,176218.0,4149.0
8011.0,Bent,Colorado,424275.0,5857.0
8057.0,Jackson,Colorado,18148.0,0.0
8115.0,Sedgwick,Colorado,66584.0,855.0
8033.0,Dolores,Colorado,28613.0,127.0
8061.0,Kiowa,Colorado,27662.0,818.0
24031.0,Montgomery,Maryland,23638522.0,604272.0
24025.0,Harford,Maryland,4791115.0,90738.0
24033.0,Prince George's,Maryland,28562577.0,582007.0
24005.0,Baltimore,Maryland,20250450.0,538445.0
24003.0,Anne Arundel,Maryland,13341562.0,219133.0
24017.0,Charles,Maryland,3395972.0,73993.0
24013.0,Carroll,Maryland,2839463.0,92496.0
24510.0,Baltimore city,Maryland,16537810.0,395726.0
24027.0,Howard,Maryland,6011801.0,90515.0
24021.0,Frederick,Maryland,6059475.0,115125.0
24041.0,Talbot,Maryland,661814.0,11176.0
24009.0,Calvert,Maryland,1302952.0,27487.0
24045.0,Wicomico,Maryland,2476462.0,53193.0
24047.0,Worcester,Maryland,1163176.0,31762.0
24011.0,Caroline,Maryland,737445.0,7979.0
24039.0,Somerset,Maryland,774291.0,11101.0
24043.0,Washington,Maryland,4194579.0,87554.0
24015.0,Cecil,Maryland,1858146.0,44898.0
24037.0,St. Mary's,Maryland,1854763.0,45626.0
24023.0,Garrett,Maryland,592443.0,17847.0
24035.0,Queen Anne's,Maryland,907636.0,17805.0
24029.0,Kent,Maryland,414731.0,17767.0
24019.0,Dorchester,Maryland,847754.0,16387.0
24001.0,Allegany,Maryland,2104368.0,63275.0
32003.0,Clark,Nevada,82157981.0,1408442.0
32031.0,Washoe,Nevada,14980956.0,219760.0
32510.0,Carson City,Nevada,1962456.0,34637.0
32007.0,Elko,Nevada,1605384.0,17209.0
32023.0,Nye,Nevada,949098.0,30325.0
32005.0,Douglas,Nevada,883724.0,9866.0
32019.0,Lyon,Nevada,1020221.0,19266.0
32013.0,Humboldt,Nevada,364101.0,4779.0
32033.0,White Pine,Nevada,185701.0,1898.0
32001.0,Churchill,Nevada,628580.0,14553.0
32021.0,Mineral,Nevada,93698.0,1981.0
32015.0,Lander,Nevada,149694.0,2870.0
32017.0,Lincoln,Nevada,112749.0,700.0
32029.0,Storey,Nevada,32519.0,868.0
32027.0,Pershing,Nevada,269531.0,5290.0
32011.0,Eureka,Nevada,17424.0,0.0
32009.0,Esmeralda,Nevada,11250.0,0.0
47187.0,Williamson,Tennessee,8814282.0,66195.0
47037.0,Davidson,Tennessee,32682349.0,304727.0
47157.0,Shelby,Tennessee,33235137.0,528030.0
47163.0,Sullivan,Tennessee,5137065.0,88528.0
47093.0,Knox,Tennessee,16050626.0,183646.0
47065.0,Hamilton,Tennessee,14262483.0,150178.0
47089.0,Jefferson,Tennessee,1940139.0,35090.0
47149.0,Rutherford,Tennessee,13693233.0,132207.0
47013.0,Campbell,Tennessee,1274914.0,17890.0
47155.0,Sevier,Tennessee,4216108.0,49519.0
47021.0,Cheatham,Tennessee,1413726.0,15503.0
47147.0,Robertson,Tennessee,3135605.0,41551.0
47165.0,Sumner,Tennessee,7629639.0,112609.0
47035.0,Cumberland,Tennessee,2123913.0,38488.0
47045.0,Dyer,Tennessee,1836687.0,32704.0
47125.0,Montgomery,Tennessee,6197409.0,68213.0
47179.0,Washington,Tennessee,4535510.0,74510.0
47189.0,Wilson,Tennessee,5904892.0,72237.0
47001.0,Anderson,Tennessee,2658653.0,46976.0
47009.0,Blount,Tennessee,4783094.0,56767.0
47011.0,Bradley,Tennessee,4623198.0,42976.0
47043.0,Dickson,Tennessee,2166790.0,33012.0
47059.0,Greene,Tennessee,2486893.0,48614.0
47063.0,Hamblen,Tennessee,2774939.0,51027.0
47119.0,Maury,Tennessee,4237206.0,51526.0
47167.0,Tipton,Tennessee,2478697.0,31184.0
47017.0,Carroll,Tennessee,1188190.0,25379.0
47029.0,Cocke,Tennessee,1402789.0,27800.0
47047.0,Fayette,Tennessee,1643878.0,24798.0
47123.0,Monroe,Tennessee,1842160.0,29327.0
47141.0,Putnam,Tennessee,3843167.0,55801.0
47145.0,Roane,Tennessee,1964898.0,29992.0
47151.0,Scott,Tennessee,928711.0,12742.0
47023.0,Chester,Tennessee,711029.0,15360.0
47051.0,Franklin,Tennessee,1623156.0,26224.0
47053.0,Gibson,Tennessee,2184778.0,44925.0
47083.0,Houston,Tennessee,363482.0,10339.0
47105.0,Loudon,Tennessee,1940388.0,20132.0
47115.0,Marion,Tennessee,1001430.0,14288.0
47107.0,McMinn,Tennessee,2059775.0,33036.0
47135.0,Perry,Tennessee,343772.0,8794.0
47025.0,Claiborne,Tennessee,941325.0,19208.0
47041.0,DeKalb,Tennessee,905008.0,16481.0
47061.0,Grundy,Tennessee,565389.0,10034.0
47071.0,Hardin,Tennessee,1184618.0,20743.0
47103.0,Lincoln,Tennessee,1373594.0,18239.0
47113.0,Madison,Tennessee,3681407.0,75467.0
47133.0,Overton,Tennessee,988783.0,18538.0
47003.0,Bedford,Tennessee,2087713.0,37463.0
47073.0,Hawkins,Tennessee,1854970.0,32629.0
47101.0,Lewis,Tennessee,507131.0,7853.0
47185.0,White,Tennessee,1184178.0,20716.0
47005.0,Benton,Tennessee,531007.0,12482.0
47015.0,Cannon,Tennessee,597114.0,8391.0
47111.0,Macon,Tennessee,1222033.0,23890.0
47121.0,Meigs,Tennessee,436121.0,7057.0
47171.0,Unicoi,Tennessee,631426.0,14854.0
47159.0,Smith,Tennessee,916774.0,12226.0
47007.0,Bledsoe,Tennessee,808206.0,3745.0
47019.0,Carter,Tennessee,2070165.0,47673.0
47069.0,Hardeman,Tennessee,1268338.0,21718.0
47091.0,Johnson,Tennessee,795614.0,11787.0
47129.0,Morgan,Tennessee,751323.0,10256.0
47169.0,Trousdale,Tennessee,1081317.0,7355.0
47173.0,Union,Tennessee,590377.0,9214.0
47183.0,Weakley,Tennessee,1357617.0,20759.0
47031.0,Coffee,Tennessee,2175373.0,35267.0
47075.0,Haywood,Tennessee,937066.0,19711.0
47079.0,Henry,Tennessee,1058207.0,21540.0
47109.0,McNairy,Tennessee,951955.0,17804.0
47131.0,Obion,Tennessee,1520344.0,29686.0
47049.0,Fentress,Tennessee,787674.0,13889.0
47055.0,Giles,Tennessee,1239872.0,30559.0
47099.0,Lawrence,Tennessee,1922716.0,27540.0
47117.0,Marshall,Tennessee,1348862.0,17345.0
47177.0,Warren,Tennessee,1787867.0,23299.0
47181.0,Wayne,Tennessee,1036961.0,9832.0
47085.0,Humphreys,Tennessee,568867.0,8038.0
47027.0,Clay,Tennessee,352685.0,9601.0
47057.0,Grainger,Tennessee,821725.0,13941.0
47081.0,Hickman,Tennessee,912106.0,13810.0
47097.0,Lauderdale,Tennessee,1125895.0,14988.0
47153.0,Sequatchie,Tennessee,535801.0,7891.0
47087.0,Jackson,Tennessee,433832.0,10156.0
47139.0,Polk,Tennessee,629089.0,8002.0
47161.0,Stewart,Tennessee,418258.0,8360.0
47077.0,Henderson,Tennessee,1262771.0,23464.0
47039.0,Decatur,Tennessee,544568.0,11326.0
47095.0,Lake,Tennessee,665104.0,7825.0
47175.0,Van Buren,Tennessee,262121.0,5702.0
47127.0,Moore,Tennessee,314646.0,4577.0
47143.0,Rhea,Tennessee,1414790.0,23162.0
47033.0,Crockett,Tennessee,703479.0,16130.0
47137.0,Pickett,Tennessee,243505.0,7296.0
47067.0,Hancock,Tennessee,184054.0,3596.0
15003.0,Honolulu,Hawaii,9502935.0,123943.0
15007.0,Kauai,Hawaii,144523.0,572.0
15009.0,Maui,Hawaii,1320669.0,15656.0
15001.0,Hawaii,Hawaii,1144760.0,17938.0
15005.0,Kalawao,Hawaii,291.0,0.0
18097.0,Marion,Indiana,32781365.0,673936.0
18063.0,Hendricks,Indiana,5449828.0,121061.0
18113.0,Noble,Indiana,1801454.0,31289.0
18001.0,Adams,Indiana,1080084.0,16344.0
18011.0,Boone,Indiana,2107737.0,39272.0
18067.0,Howard,Indiana,3124381.0,73524.0
18081.0,Johnson,Indiana,5651562.0,138560.0
18141.0,St. Joseph,Indiana,11070177.0,179039.0
18091.0,LaPorte,Indiana,3561524.0,68477.0
18179.0,Wells,Indiana,895908.0,23484.0
18057.0,Hamilton,Indiana,10946748.0,145471.0
18005.0,Bartholomew,Indiana,2530002.0,54792.0
18043.0,Floyd,Indiana,2452414.0,61908.0
18047.0,Franklin,Indiana,554964.0,14514.0
18089.0,Lake,Indiana,17452523.0,345237.0
18019.0,Clark,Indiana,4103836.0,68170.0
18041.0,Fayette,Indiana,963524.0,20797.0
18079.0,Jennings,Indiana,746051.0,16612.0
18095.0,Madison,Indiana,4042908.0,116710.0
18119.0,Owen,Indiana,618343.0,16198.0
18157.0,Tippecanoe,Indiana,6759448.0,61181.0
18177.0,Wayne,Indiana,2383996.0,60569.0
18003.0,Allen,Indiana,12798751.0,235345.0
18053.0,Grant,Indiana,2363311.0,56351.0
18145.0,Shelby,Indiana,1917415.0,38512.0
18163.0,Vanderburgh,Indiana,7133394.0,114443.0
18167.0,Vigo,Indiana,3914259.0,75092.0
18035.0,Delaware,Indiana,3409533.0,67551.0
18039.0,Elkhart,Indiana,9466518.0,150191.0
18059.0,Hancock,Indiana,2533514.0,48975.0
18061.0,Harrison,Indiana,1346221.0,25235.0
18103.0,Miami,Indiana,1214867.0,19357.0
18175.0,Washington,Indiana,723009.0,9414.0
18105.0,Monroe,Indiana,3688118.0,54497.0
18109.0,Morgan,Indiana,2033728.0,46921.0
18133.0,Putnam,Indiana,1152471.0,19544.0
18137.0,Ripley,Indiana,1061631.0,20559.0
18143.0,Scott,Indiana,862939.0,18123.0
18159.0,Tipton,Indiana,502587.0,16497.0
18037.0,Dubois,Indiana,1951291.0,34200.0
18013.0,Brown,Indiana,314538.0,11443.0
18029.0,Dearborn,Indiana,1793688.0,27172.0
18031.0,Decatur,Indiana,948217.0,35883.0
18051.0,Gibson,Indiana,1372401.0,27023.0
18071.0,Jackson,Indiana,1617273.0,22343.0
18093.0,Lawrence,Indiana,1469081.0,40854.0
18107.0,Montgomery,Indiana,1325180.0,28773.0
18115.0,Ohio,Indiana,179322.0,3890.0
18127.0,Porter,Indiana,5650906.0,94700.0
18149.0,Starke,Indiana,670633.0,17809.0
18153.0,Sullivan,Indiana,685588.0,13060.0
18173.0,Warrick,Indiana,2474599.0,52170.0
18033.0,DeKalb,Indiana,1323523.0,26096.0
18073.0,Jasper,Indiana,1125968.0,15237.0
18139.0,Rush,Indiana,556320.0,7672.0
18045.0,Fountain,Indiana,669121.0,13300.0
18099.0,Marshall,Indiana,1924046.0,35509.0
18117.0,Orange,Indiana,596720.0,21083.0
18129.0,Posey,Indiana,860650.0,10258.0
18171.0,Warren,Indiana,247600.0,4469.0
18015.0,Carroll,Indiana,594754.0,7996.0
18023.0,Clinton,Indiana,1366546.0,18864.0
18049.0,Fulton,Indiana,618476.0,12431.0
18065.0,Henry,Indiana,1827867.0,33341.0
18069.0,Huntington,Indiana,1190819.0,22871.0
18085.0,Kosciusko,Indiana,2947727.0,36903.0
18087.0,LaGrange,Indiana,885808.0,22972.0
18135.0,Randolph,Indiana,772904.0,23107.0
18183.0,Whitley,Indiana,1175546.0,12393.0
18025.0,Crawford,Indiana,305560.0,4650.0
18111.0,Newton,Indiana,356527.0,12674.0
18155.0,Switzerland,Indiana,247942.0,2285.0
18165.0,Vermillion,Indiana,525126.0,12207.0
18169.0,Wabash,Indiana,1106153.0,22968.0
18181.0,White,Indiana,1012614.0,17473.0
18021.0,Clay,Indiana,827512.0,14397.0
18055.0,Greene,Indiana,893778.0,32467.0
18083.0,Knox,Indiana,1209334.0,24468.0
18151.0,Steuben,Indiana,1173589.0,17414.0
18017.0,Cass,Indiana,2094235.0,31587.0
18077.0,Jefferson,Indiana,996115.0,22396.0
18075.0,Jay,Indiana,615713.0,9748.0
18009.0,Blackford,Indiana,410464.0,9359.0
18147.0,Spencer,Indiana,710704.0,8900.0
18121.0,Parke,Indiana,471093.0,4673.0
18101.0,Martin,Indiana,278055.0,4310.0
18161.0,Union,Indiana,232870.0,2813.0
18027.0,Daviess,Indiana,985367.0,33914.0
18131.0,Pulaski,Indiana,362797.0,13416.0
18123.0,Perry,Indiana,586886.0,13378.0
18007.0,Benton,Indiana,312594.0,3810.0
18125.0,Pike,Indiana,426834.0,10598.0
21067.0,Fayette,Kentucky,11422079.0,92778.0
21097.0,Harrison,Kentucky,518327.0,5353.0
21111.0,Jefferson,Kentucky,25882826.0,390224.0
21173.0,Montgomery,Kentucky,813389.0,8330.0
21017.0,Bourbon,Kentucky,525995.0,4690.0
21179.0,Nelson,Kentucky,1525179.0,14817.0
21049.0,Clark,Kentucky,876972.0,9085.0
21143.0,Lyon,Kentucky,369918.0,5872.0
21073.0,Franklin,Kentucky,1251512.0,14689.0
21117.0,Kenton,Kentucky,5057808.0,60270.0
21227.0,Warren,Kentucky,5287575.0,52879.0
21047.0,Christian,Kentucky,2166435.0,30918.0
21059.0,Daviess,Kentucky,3279767.0,53668.0
21101.0,Henderson,Kentucky,1534756.0,23154.0
21199.0,Pulaski,Kentucky,1969979.0,31687.0
21209.0,Scott,Kentucky,1512541.0,10697.0
21035.0,Calloway,Kentucky,1130134.0,14137.0
21005.0,Anderson,Kentucky,529932.0,5653.0
21151.0,Madison,Kentucky,2927796.0,28479.0
21215.0,Spencer,Kentucky,506641.0,5250.0
21003.0,Allen,Kentucky,654688.0,12195.0
21025.0,Breathitt,Kentucky,313489.0,2463.0
21093.0,Hardin,Kentucky,3083849.0,41444.0
21113.0,Jessamine,Kentucky,1431261.0,19325.0
21185.0,Oldham,Kentucky,2263475.0,25634.0
21141.0,Logan,Kentucky,924568.0,22627.0
21159.0,Martin,Kentucky,318633.0,5466.0
21145.0,McCracken,Kentucky,2038496.0,32156.0
21165.0,Menifee,Kentucky,140286.0,3966.0
21177.0,Muhlenberg,Kentucky,1051824.0,20225.0
21213.0,Simpson,Kentucky,621941.0,11176.0
21085.0,Grayson,Kentucky,709901.0,17664.0
21125.0,Laurel,Kentucky,2174062.0,17993.0
21147.0,McCreary,Kentucky,588047.0,8136.0
21231.0,Wayne,Kentucky,658177.0,12899.0
21015.0,Boone,Kentucky,4284773.0,40123.0
21107.0,Hopkins,Kentucky,1443523.0,49094.0
21161.0,Mason,Kentucky,486671.0,9927.0
21167.0,Mercer,Kentucky,769666.0,12132.0
21225.0,Union,Kentucky,462820.0,4763.0
21233.0,Webster,Kentucky,423660.0,6303.0
21029.0,Bullitt,Kentucky,2215354.0,21343.0
21037.0,Campbell,Kentucky,2609607.0,23620.0
21123.0,Larue,Kentucky,421751.0,6327.0
21239.0,Woodford,Kentucky,659618.0,4519.0
21021.0,Boyle,Kentucky,1032948.0,16346.0
21023.0,Bracken,Kentucky,182690.0,1884.0
21027.0,Breckinridge,Kentucky,397921.0,4345.0
21031.0,Butler,Kentucky,483752.0,10153.0
21041.0,Carroll,Kentucky,320456.0,5313.0
21071.0,Floyd,Kentucky,1052451.0,16510.0
21081.0,Grant,Kentucky,731478.0,6655.0
21181.0,Nicholas,Kentucky,166504.0,2332.0
21211.0,Shelby,Kentucky,1530628.0,22405.0
21229.0,Washington,Kentucky,444168.0,9719.0
21019.0,Boyd,Kentucky,1521196.0,20284.0
21135.0,Lewis,Kentucky,407437.0,12025.0
21217.0,Taylor,Kentucky,944814.0,13561.0
21155.0,Marion,Kentucky,724225.0,10440.0
21157.0,Marshall,Kentucky,872099.0,15867.0
21009.0,Barren,Kentucky,1405661.0,25860.0
21061.0,Edmonson,Kentucky,293698.0,8552.0
21083.0,Graves,Kentucky,1377839.0,30416.0
21091.0,Hancock,Kentucky,265364.0,4784.0
21103.0,Henry,Kentucky,428698.0,4235.0
21127.0,Lawrence,Kentucky,420620.0,6178.0
21197.0,Powell,Kentucky,376767.0,2459.0
21203.0,Rockcastle,Kentucky,481726.0,5781.0
21207.0,Russell,Kentucky,593088.0,13880.0
21011.0,Bath,Kentucky,283925.0,5681.0
21055.0,Crittenden,Kentucky,202147.0,5745.0
21057.0,Cumberland,Kentucky,216960.0,3224.0
21137.0,Lincoln,Kentucky,709471.0,15499.0
21163.0,Meade,Kentucky,624102.0,6472.0
21191.0,Pendleton,Kentucky,315009.0,1041.0
21033.0,Caldwell,Kentucky,439674.0,8106.0
21053.0,Clinton,Kentucky,436486.0,9017.0
21183.0,Ohio,Kentucky,810558.0,16101.0
21193.0,Perry,Kentucky,853549.0,16343.0
21001.0,Adair,Kentucky,623169.0,19969.0
21043.0,Carter,Kentucky,712186.0,9056.0
21089.0,Greenup,Kentucky,1116738.0,14725.0
21115.0,Johnson,Kentucky,614810.0,8677.0
21131.0,Leslie,Kentucky,284496.0,1772.0
21133.0,Letcher,Kentucky,581696.0,10243.0
21149.0,McLean,Kentucky,277480.0,8109.0
21171.0,Monroe,Kentucky,427537.0,12235.0
21195.0,Pike,Kentucky,1725840.0,25933.0
21087.0,Green,Kentucky,395173.0,5749.0
21099.0,Hart,Kentucky,624509.0,12006.0
21219.0,Todd,Kentucky,349259.0,8068.0
21007.0,Ballard,Kentucky,124263.0,2352.0
21109.0,Jackson,Kentucky,449813.0,12200.0
21235.0,Whitley,Kentucky,1384698.0,13245.0
21121.0,Knox,Kentucky,1094336.0,10531.0
21223.0,Trimble,Kentucky,205939.0,1615.0
21069.0,Fleming,Kentucky,363599.0,5426.0
21077.0,Gallatin,Kentucky,224272.0,8958.0
21119.0,Knott,Kentucky,371496.0,6541.0
21205.0,Rowan,Kentucky,661872.0,4792.0
21175.0,Morgan,Kentucky,610827.0,822.0
21189.0,Owsley,Kentucky,151925.0,3900.0
21221.0,Trigg,Kentucky,378231.0,3445.0
21045.0,Casey,Kentucky,469361.0,12920.0
21079.0,Garrard,Kentucky,471429.0,7890.0
21139.0,Livingston,Kentucky,256128.0,6069.0
21051.0,Clay,Kentucky,859167.0,11399.0
21075.0,Fulton,Kentucky,173063.0,3791.0
21105.0,Hickman,Kentucky,117805.0,3277.0
21039.0,Carlisle,Kentucky,146963.0,2170.0
21169.0,Metcalfe,Kentucky,322826.0,7384.0
21187.0,Owen,Kentucky,219125.0,3379.0
21095.0,Harlan,Kentucky,862699.0,22852.0
21153.0,Magoffin,Kentucky,318580.0,3329.0
21013.0,Bell,Kentucky,980703.0,15784.0
21237.0,Wolfe,Kentucky,160847.0,1585.0
21063.0,Elliott,Kentucky,306975.0,511.0
21129.0,Lee,Kentucky,394317.0,7245.0
21065.0,Estill,Kentucky,348682.0,2300.0
21201.0,Robertson,Kentucky,65733.0,3705.0
27123.0,Ramsey,Minnesota,16194505.0,306677.0
27019.0,Carver,Minnesota,3023260.0,13744.0
27003.0,Anoka,Minnesota,12592240.0,148937.0
27109.0,Olmsted,Minnesota,4179226.0,31875.0
27037.0,Dakota,Minnesota,13683292.0,145749.0
27053.0,Hennepin,Minnesota,38663298.0,673029.0
27145.0,Stearns,Minnesota,7067231.0,68750.0
27171.0,Wright,Minnesota,4679686.0,40121.0
27129.0,Renville,Minnesota,525406.0,14071.0
27161.0,Waseca,Minnesota,756255.0,6744.0
27163.0,Washington,Minnesota,8096731.0,90187.0
27009.0,Benton,Minnesota,1678699.0,29106.0
27013.0,Blue Earth,Minnesota,2298619.0,12500.0
27091.0,Martin,Minnesota,702874.0,10961.0
27103.0,Nicollet,Minnesota,971519.0,15369.0
27131.0,Rice,Minnesota,2472683.0,30364.0
27099.0,Mower,Minnesota,1545543.0,10662.0
27139.0,Scott,Minnesota,5074810.0,39712.0
27025.0,Chisago,Minnesota,1781237.0,14214.0
27027.0,Clay,Minnesota,2555251.0,34355.0
27045.0,Fillmore,Minnesota,469857.0,2456.0
27039.0,Dodge,Minnesota,558206.0,1001.0
27063.0,Jackson,Minnesota,350767.0,3179.0
27137.0,St. Louis,Minnesota,5231589.0,92075.0
27147.0,Steele,Minnesota,1169772.0,4657.0
27157.0,Wabasha,Minnesota,624305.0,917.0
27079.0,Le Sueur,Minnesota,873826.0,7320.0
27011.0,Big Stone,Minnesota,180397.0,1125.0
27021.0,Cass,Minnesota,806996.0,8928.0
27073.0,Lac qui Parle,Minnesota,227062.0,5898.0
27141.0,Sherburne,Minnesota,3381993.0,26982.0
27049.0,Goodhue,Minnesota,1371587.0,22067.0
27169.0,Winona,Minnesota,1453597.0,18556.0
27067.0,Kandiyohi,Minnesota,2102118.0,23844.0
27143.0,Sibley,Minnesota,432541.0,3134.0
27167.0,Wilkin,Minnesota,240042.0,4121.0
27007.0,Beltrami,Minnesota,1211801.0,17193.0
27043.0,Faribault,Minnesota,438750.0,5233.0
27081.0,Lincoln,Minnesota,182385.0,759.0
27087.0,Mahnomen,Minnesota,163616.0,2669.0
27029.0,Clearwater,Minnesota,255418.0,4648.0
27033.0,Cottonwood,Minnesota,498464.0,6118.0
27041.0,Douglas,Minnesota,1388277.0,22486.0
27059.0,Isanti,Minnesota,1190274.0,17159.0
27111.0,Otter Tail,Minnesota,1711560.0,23034.0
27061.0,Itasca,Minnesota,1233867.0,18937.0
27093.0,Meeker,Minnesota,756272.0,11805.0
27165.0,Watonwan,Minnesota,453434.0,2948.0
27015.0,Brown,Minnesota,870650.0,11816.0
27017.0,Carlton,Minnesota,1038183.0,15303.0
27083.0,Lyon,Minnesota,1139785.0,14503.0
27155.0,Traverse,Minnesota,106390.0,1329.0
27035.0,Crow Wing,Minnesota,1940153.0,28604.0
27047.0,Freeborn,Minnesota,1034069.0,8775.0
27173.0,Yellow Medicine,Minnesota,348331.0,5879.0
27071.0,Koochiching,Minnesota,257480.0,4719.0
27085.0,McLeod,Minnesota,1251209.0,16389.0
27119.0,Polk,Minnesota,1185901.0,20486.0
27055.0,Houston,Minnesota,508517.0,4366.0
27117.0,Pipestone,Minnesota,364046.0,9043.0
27101.0,Murray,Minnesota,330922.0,2798.0
27127.0,Redwood,Minnesota,516784.0,11043.0
27135.0,Roseau,Minnesota,616493.0,5523.0
27151.0,Swift,Minnesota,317552.0,5521.0
27115.0,Pine,Minnesota,978940.0,5966.0
27105.0,Nobles,Minnesota,1594045.0,16678.0
27005.0,Becker,Minnesota,1112834.0,14800.0
27125.0,Red Lake,Minnesota,121146.0,1872.0
27133.0,Rock,Minnesota,398063.0,5214.0
27153.0,Todd,Minnesota,917179.0,9748.0
27107.0,Norman,Minnesota,167543.0,2739.0
27095.0,Mille Lacs,Minnesota,869478.0,16499.0
27001.0,Aitkin,Minnesota,404454.0,11082.0
27069.0,Kittson,Minnesota,138461.0,6324.0
27089.0,Marshall,Minnesota,264673.0,5023.0
27097.0,Morrison,Minnesota,1214946.0,17094.0
27023.0,Chippewa,Minnesota,480251.0,10767.0
27113.0,Pennington,Minnesota,442886.0,5539.0
27159.0,Wadena,Minnesota,460608.0,6148.0
27065.0,Kanabec,Minnesota,406636.0,8046.0
27051.0,Grant,Minnesota,171614.0,2867.0
27121.0,Pope,Minnesota,314342.0,1734.0
27075.0,Lake,Minnesota,241164.0,5523.0
27057.0,Hubbard,Minnesota,569118.0,12413.0
27149.0,Stevens,Minnesota,269465.0,2939.0
27031.0,Cook,Minnesota,46776.0,0.0
27077.0,Lake of the Woods,Minnesota,88280.0,827.0
40143.0,Tulsa,Oklahoma,24088696.0,296576.0
